station,year,month,day,time,is_row_bad,Level,Battery
15120,2014,10,31,100,0,4.87,12.0
15120,2014,10,31,200,0,4.87,11.9
15120,2014,10,31,300,0,4.87,12.0
15120,2014,10,31,400,0,4.87,12.0
15120,2014,10,31,500,0,4.87,12.0
15120,2014,10,31,600,0,4.87,11.9
15120,2014,10,31,700,0,4.87,12.0
15120,2014,10,31,800,0,4.87,12.0
15120,2014,10,31,900,0,4.89,12.0
15120,2014,10,31,1000,0,4.89,11.9
15120,2014,10,31,1100,0,4.89,12.0
15120,2014,10,31,1200,0,4.9,11.9
15120,2014,10,31,1300,0,4.9,11.9
15120,2014,10,31,1400,0,4.9,11.9
15120,2014,10,31,1500,0,5.19,12.0
15120,2014,10,31,1600,0,5.35,12.0
15120,2014,10,31,1700,0,5.31,12.0
15120,2014,10,31,1800,0,5.25,11.9
15120,2014,10,31,1900,0,5.2,12.0
15120,2014,10,31,2000,0,5.16,12.0
15120,2014,10,31,2100,0,5.13,12.0
15120,2014,10,31,2200,0,5.1,11.7
15120,2014,10,31,2300,0,5.1,12.0
15120,2014,10,31,2400,0,5.11,12.0
15120,2014,11,1,100,0,5.11,11.9
15120,2014,11,1,200,0,5.11,11.9
15120,2014,11,1,300,0,5.16,12.0
15120,2014,11,1,400,0,5.21,12.0
15120,2014,11,1,500,0,5.15,11.9
15120,2014,11,1,600,0,5.1,11.9
15120,2014,11,1,700,0,5.07,11.9
15120,2014,11,1,800,0,5.05,11.9
15120,2014,11,1,900,0,5.03,11.9
15120,2014,11,1,1000,0,5.02,11.9
15120,2014,11,1,1100,0,5.01,11.9
15120,2014,11,1,1200,0,5.0,11.9
15120,2014,11,1,1300,0,5.0,11.9
15120,2014,11,1,1400,0,4.99,11.9
15120,2014,11,1,1500,0,4.99,12.0
15120,2014,11,1,1600,0,4.99,12.0
15120,2014,11,1,1700,0,5.0,12.0
15120,2014,11,1,1800,0,4.99,11.9
15120,2014,11,1,1900,0,4.99,11.9
15120,2014,11,1,2000,0,4.98,11.9
15120,2014,11,1,2100,0,4.98,12.0
15120,2014,11,1,2200,0,4.98,11.8
15120,2014,11,1,2300,0,4.98,11.9
15120,2014,11,1,2400,0,4.98,12.0
15120,2014,11,2,100,0,4.99,11.9
15120,2014,11,2,200,0,5.0,11.9
15120,2014,11,2,300,0,5.0,11.9
15120,2014,11,2,400,0,5.0,11.9
15120,2014,11,2,500,0,5.0,11.9
15120,2014,11,2,600,0,5.01,11.9
15120,2014,11,2,700,0,5.02,11.9
15120,2014,11,2,800,0,5.02,11.9
15120,2014,11,2,900,0,5.01,11.9
15120,2014,11,2,1000,0,5.0,11.9
15120,2014,11,2,1100,0,5.0,11.9
15120,2014,11,2,1200,0,5.0,11.9
15120,2014,11,2,1300,0,5.0,11.9
15120,2014,11,2,1400,0,5.0,11.9
15120,2014,11,2,1500,0,4.99,11.9
15120,2014,11,2,1600,0,4.98,11.9
15120,2014,11,2,1700,0,4.97,11.9
15120,2014,11,2,1800,0,4.97,11.9
15120,2014,11,2,1900,0,4.97,11.9
15120,2014,11,2,2000,0,4.96,11.9
15120,2014,11,2,2100,0,4.96,11.9
15120,2014,11,2,2200,0,4.96,11.9
15120,2014,11,2,2300,0,4.97,11.9
15120,2014,11,2,2400,0,4.97,11.9
15120,2014,11,3,100,0,4.97,11.9
15120,2014,11,3,200,0,4.98,11.9
15120,2014,11,3,300,0,4.98,11.9
15120,2014,11,3,400,0,4.99,11.9
15120,2014,11,3,500,0,4.99,11.9
15120,2014,11,3,600,0,4.99,11.9
15120,2014,11,3,700,0,4.99,11.9
15120,2014,11,3,800,0,5.0,11.9
15120,2014,11,3,900,0,5.01,12.6
15120,2014,11,3,1000,0,5.01,12.7
15120,2014,11,3,1100,0,5.01,12.7
15120,2014,11,3,1200,0,5.01,12.7
15120,2014,11,3,1300,0,5.04,12.7
15120,2014,11,3,1400,0,5.04,12.7
15120,2014,11,3,1500,0,5.04,12.7
15120,2014,11,3,1600,0,5.03,12.7
15120,2014,11,3,1700,0,5.02,12.7
15120,2014,11,3,1800,0,5.01,12.7
15120,2014,11,3,1900,0,5.01,12.7
15120,2014,11,3,2000,0,5.0,12.7
15120,2014,11,3,2100,0,5.0,12.7
15120,2014,11,3,2200,0,4.99,12.6
15120,2014,11,3,2300,0,4.99,12.7
15120,2014,11,3,2400,0,4.99,12.6
15120,2014,11,4,100,0,4.99,12.7
15120,2014,11,4,200,0,4.99,12.7
15120,2014,11,4,300,0,5.0,12.7
15120,2014,11,4,400,0,5.01,12.7
15120,2014,11,4,500,0,5.01,12.7
15120,2014,11,4,600,0,5.06,12.6
15120,2014,11,4,700,0,5.11,12.6
15120,2014,11,4,800,0,5.13,12.7
15120,2014,11,4,900,0,5.12,12.6
15120,2014,11,4,1000,0,5.1,12.6
15120,2014,11,4,1100,0,5.08,12.7
15120,2014,11,4,1200,0,5.05,12.7
15120,2014,11,4,1300,0,5.02,12.6
15120,2014,11,4,1400,0,5.01,12.6
15120,2014,11,4,1500,0,4.99,12.6
15120,2014,11,4,1600,0,4.97,12.7
15120,2014,11,4,1700,0,4.97,12.6
15120,2014,11,4,1800,0,4.96,12.6
15120,2014,11,4,1900,0,4.95,12.6
15120,2014,11,4,2000,0,4.95,12.6
15120,2014,11,4,2100,0,4.94,12.6
15120,2014,11,4,2200,0,4.94,12.6
15120,2014,11,4,2300,0,4.94,12.6
15120,2014,11,4,2400,0,4.94,12.6
15120,2014,11,5,100,0,4.94,12.6
15120,2014,11,5,200,0,4.95,12.6
15120,2014,11,5,300,0,4.96,12.6
15120,2014,11,5,400,0,4.96,12.6
15120,2014,11,5,500,0,4.97,12.6
15120,2014,11,5,600,0,4.97,12.6
15120,2014,11,5,700,0,4.97,12.6
15120,2014,11,5,800,0,4.97,12.6
15120,2014,11,5,900,0,4.97,12.6
15120,2014,11,5,1000,0,4.97,12.6
15120,2014,11,5,1100,0,4.97,12.6
15120,2014,11,5,1200,0,4.96,12.6
15120,2014,11,5,1300,0,4.96,12.6
15120,2014,11,5,1400,0,4.96,12.6
15120,2014,11,5,1500,0,4.95,12.6
15120,2014,11,5,1600,0,4.94,12.6
15120,2014,11,5,1700,0,4.94,12.6
15120,2014,11,5,1800,0,4.93,12.6
15120,2014,11,5,1900,0,4.93,12.6
15120,2014,11,5,2000,0,4.92,12.6
15120,2014,11,5,2100,0,4.92,12.6
15120,2014,11,5,2200,0,4.92,12.6
15120,2014,11,5,2300,0,4.91,12.6
15120,2014,11,5,2400,0,4.91,12.6
15120,2014,11,6,100,0,4.9,12.6
15120,2014,11,6,200,0,4.9,12.6
15120,2014,11,6,300,0,4.9,12.6
15120,2014,11,6,400,0,4.9,12.6
15120,2014,11,6,500,0,4.89,12.6
15120,2014,11,6,600,0,4.89,12.6
15120,2014,11,6,700,0,4.89,12.6
15120,2014,11,6,800,0,4.89,12.6
15120,2014,11,6,900,0,4.89,12.6
15120,2014,11,6,1000,0,4.88,12.6
15120,2014,11,6,1100,0,4.88,12.6
15120,2014,11,6,1200,0,4.88,12.6
15120,2014,11,6,1300,0,4.88,12.6
15120,2014,11,6,1400,0,4.88,12.6
15120,2014,11,6,1500,0,4.88,12.6
15120,2014,11,6,1600,0,4.88,12.6
15120,2014,11,6,1700,0,4.87,12.6
15120,2014,11,6,1800,0,4.87,12.6
15120,2014,11,6,1900,0,4.88,12.6
15120,2014,11,6,2000,0,4.88,12.6
15120,2014,11,6,2100,0,4.88,12.6
15120,2014,11,6,2200,0,4.88,12.6
15120,2014,11,6,2300,0,4.88,12.6
15120,2014,11,6,2400,0,4.88,12.6
15120,2014,11,7,100,0,4.88,12.6
15120,2014,11,7,200,0,4.88,12.6
15120,2014,11,7,300,0,4.88,12.6
15120,2014,11,7,400,0,4.88,12.6
15120,2014,11,7,500,0,4.88,12.6
15120,2014,11,7,600,0,4.88,12.6
15120,2014,11,7,700,0,4.88,12.6
15120,2014,11,7,800,0,4.88,12.6
15120,2014,11,7,900,0,4.88,12.6
15120,2014,11,7,1000,0,4.88,12.6
15120,2014,11,7,1100,0,4.88,12.6
15120,2014,11,7,1200,0,4.88,12.6
15120,2014,11,7,1300,0,4.88,12.5
15120,2014,11,7,1400,0,4.88,12.6
15120,2014,11,7,1500,0,4.88,12.6
15120,2014,11,7,1600,0,4.87,12.6
15120,2014,11,7,1700,0,4.87,12.5
15120,2014,11,7,1800,0,4.87,12.6
15120,2014,11,7,1900,0,4.87,12.5
15120,2014,11,7,2000,0,4.87,12.6
15120,2014,11,7,2100,0,4.87,12.6
15120,2014,11,7,2200,0,4.87,12.6
15120,2014,11,7,2300,0,4.87,12.6
15120,2014,11,7,2400,0,4.87,12.5
15120,2014,11,8,100,0,4.88,12.6
15120,2014,11,8,200,0,4.87,12.5
15120,2014,11,8,300,0,4.87,12.6
15120,2014,11,8,400,0,4.87,12.6
15120,2014,11,8,500,0,4.87,12.6
15120,2014,11,8,600,0,4.87,12.6
15120,2014,11,8,700,0,4.87,12.6
15120,2014,11,8,800,0,4.87,12.6
15120,2014,11,8,900,0,4.87,12.6
15120,2014,11,8,1000,0,4.87,12.5
15120,2014,11,8,1100,0,4.87,12.6
15120,2014,11,8,1200,0,4.87,12.6
15120,2014,11,8,1300,0,4.87,12.5
15120,2014,11,8,1400,0,4.87,12.6
15120,2014,11,8,1500,0,4.87,12.5
15120,2014,11,8,1600,0,4.87,12.6
15120,2014,11,8,1700,0,4.87,12.6
15120,2014,11,8,1800,0,4.87,12.6
15120,2014,11,8,1900,0,4.87,12.6
15120,2014,11,8,2000,0,4.87,12.6
15120,2014,11,8,2100,0,4.87,12.6
15120,2014,11,8,2200,0,4.87,12.6
15120,2014,11,8,2300,0,4.87,12.6
15120,2014,11,8,2400,0,4.86,12.6
15120,2014,11,9,100,0,4.86,12.6
15120,2014,11,9,200,0,4.86,12.5
15120,2014,11,9,300,0,4.86,12.5
15120,2014,11,9,400,0,4.86,12.6
15120,2014,11,9,500,0,4.86,12.5
15120,2014,11,9,600,0,4.86,12.5
15120,2014,11,9,700,0,4.86,12.6
15120,2014,11,9,800,0,4.87,12.5
15120,2014,11,9,900,0,4.86,12.5
15120,2014,11,9,1000,0,4.86,12.5
15120,2014,11,9,1100,0,4.86,12.5
15120,2014,11,9,1200,0,4.86,12.5
15120,2014,11,9,1300,0,4.86,12.5
15120,2014,11,9,1400,0,4.86,12.6
15120,2014,11,9,1500,0,4.86,12.6
15120,2014,11,9,1600,0,4.86,12.6
15120,2014,11,9,1700,0,4.86,12.6
15120,2014,11,9,1800,0,4.86,12.6
15120,2014,11,9,1900,0,4.86,12.5
15120,2014,11,9,2000,0,4.86,12.6
15120,2014,11,9,2100,0,4.86,12.6
15120,2014,11,9,2200,0,4.86,12.5
15120,2014,11,9,2300,0,4.87,12.5
15120,2014,11,9,2400,0,4.87,12.6
15120,2014,11,10,100,0,4.87,12.6
15120,2014,11,10,200,0,4.87,12.5
15120,2014,11,10,300,0,4.87,12.5
15120,2014,11,10,400,0,4.87,12.5
15120,2014,11,10,500,0,4.88,12.5
15120,2014,11,10,600,0,4.88,12.5
15120,2014,11,10,700,0,4.88,12.5
15120,2014,11,10,800,0,4.88,12.5
15120,2014,11,10,900,0,4.88,12.5
15120,2014,11,10,1000,0,4.88,12.5
15120,2014,11,10,1100,0,4.88,12.5
15120,2014,11,10,1200,0,4.88,12.5
15120,2014,11,10,1300,0,4.89,12.5
15120,2014,11,10,1400,0,4.95,12.5
15120,2014,11,10,1500,0,5.0,12.5
15120,2014,11,10,1600,0,5.01,12.5
15120,2014,11,10,1700,0,5.01,12.5
15120,2014,11,10,1800,0,5.01,12.5
15120,2014,11,10,1900,0,5.0,12.5
15120,2014,11,10,2000,0,5.0,12.5
15120,2014,11,10,2100,0,4.99,12.5
15120,2014,11,10,2200,0,4.99,12.5
15120,2014,11,10,2300,0,4.99,12.5
15120,2014,11,10,2400,0,4.98,12.5
15120,2014,11,11,100,0,4.98,12.5
15120,2014,11,11,200,0,4.99,12.5
15120,2014,11,11,300,0,4.99,12.5
15120,2014,11,11,400,0,4.99,12.5
15120,2014,11,11,500,0,5.0,12.5
15120,2014,11,11,600,0,5.0,12.4
15120,2014,11,11,700,0,5.0,12.5
15120,2014,11,11,800,0,5.0,12.4
15120,2014,11,11,900,0,5.0,12.5
15120,2014,11,11,1000,0,5.0,12.5
15120,2014,11,11,1100,0,5.0,12.5
15120,2014,11,11,1200,0,5.0,12.5
15120,2014,11,11,1300,0,5.0,12.5
15120,2014,11,11,1400,0,5.01,12.5
15120,2014,11,11,1500,0,5.0,12.5
15120,2014,11,11,1600,0,5.0,12.5
15120,2014,11,11,1700,0,5.0,12.5
15120,2014,11,11,1800,0,5.0,12.5
15120,2014,11,11,1900,0,5.0,12.5
15120,2014,11,11,2000,0,4.99,12.5
15120,2014,11,11,2100,0,4.99,12.5
15120,2014,11,11,2200,0,4.99,12.5
15120,2014,11,11,2300,0,4.99,12.5
15120,2014,11,11,2400,0,4.98,12.5
15120,2014,11,12,100,0,4.98,12.5
15120,2014,11,12,200,0,4.99,12.4
15120,2014,11,12,300,0,4.99,12.4
15120,2014,11,12,400,0,4.99,12.5
15120,2014,11,12,500,0,5.0,12.5
15120,2014,11,12,600,0,5.0,12.5
15120,2014,11,12,700,0,5.0,12.5
15120,2014,11,12,800,0,5.0,12.4
15120,2014,11,12,900,0,5.0,12.5
15120,2014,11,12,1000,0,5.0,12.4
15120,2014,11,12,1100,0,5.0,12.4
15120,2014,11,12,1200,0,5.0,12.4
15120,2014,11,12,1300,0,5.0,12.5
15120,2014,11,12,1400,0,5.0,12.4
15120,2014,11,12,1500,0,5.0,12.5
15120,2014,11,12,1600,0,5.0,12.5
15120,2014,11,12,1700,0,5.0,12.5
15120,2014,11,12,1800,0,5.0,12.5
15120,2014,11,12,1900,0,5.0,12.5
15120,2014,11,12,2000,0,4.99,12.5
15120,2014,11,12,2100,0,4.99,12.4
15120,2014,11,12,2200,0,4.99,12.5
15120,2014,11,12,2300,0,4.99,12.4
15120,2014,11,12,2400,0,4.99,12.4
15120,2014,11,13,100,0,4.99,12.5
15120,2014,11,13,200,0,4.99,12.5
15120,2014,11,13,300,0,4.99,12.5
15120,2014,11,13,400,0,5.0,12.5
15120,2014,11,13,500,0,5.0,12.5
15120,2014,11,13,600,0,5.0,12.4
15120,2014,11,13,700,0,5.01,12.4
15120,2014,11,13,800,0,5.01,12.5
15120,2014,11,13,900,0,5.01,12.4
15120,2014,11,13,1000,0,5.0,12.4
15120,2014,11,13,1100,0,5.01,12.5
15120,2014,11,13,1200,0,5.01,12.4
15120,2014,11,13,1300,0,5.0,12.5
15120,2014,11,13,1400,0,5.0,12.4
15120,2014,11,13,1500,0,5.0,12.5
15120,2014,11,13,1600,0,5.0,12.4
15120,2014,11,13,1700,0,5.0,12.4
15120,2014,11,13,1800,0,5.0,12.4
15120,2014,11,13,1900,0,5.0,12.5
15120,2014,11,13,2000,0,5.0,12.5
15120,2014,11,13,2100,0,4.99,12.5
15120,2014,11,13,2200,0,4.99,12.4
15120,2014,11,13,2300,0,4.99,12.5
15120,2014,11,13,2400,0,4.99,12.5
15120,2014,11,14,100,0,4.99,12.5
15120,2014,11,14,200,0,4.99,12.4
15120,2014,11,14,300,0,5.0,12.5
15120,2014,11,14,400,0,5.0,12.4
15120,2014,11,14,500,0,5.01,12.4
15120,2014,11,14,600,0,5.01,12.4
15120,2014,11,14,700,0,5.01,12.4
15120,2014,11,14,800,0,5.01,12.4
15120,2014,11,14,900,0,5.01,12.4
15120,2014,11,14,1000,0,5.01,12.4
15120,2014,11,14,1100,0,5.01,12.4
15120,2014,11,14,1200,0,5.01,12.4
15120,2014,11,14,1300,0,5.01,12.4
15120,2014,11,14,1400,0,5.01,12.4
15120,2014,11,14,1500,0,5.0,12.4
15120,2014,11,14,1600,0,5.0,12.4
15120,2014,11,14,1700,0,5.0,12.4
15120,2014,11,14,1800,0,5.0,12.4
15120,2014,11,14,1900,0,5.0,12.4
15120,2014,11,14,2000,0,5.0,12.4
15120,2014,11,14,2100,0,5.0,12.4
15120,2014,11,14,2200,0,5.0,12.4
15120,2014,11,14,2300,0,5.0,12.4
15120,2014,11,14,2400,0,5.0,12.4
15120,2014,11,15,100,0,5.0,12.4
15120,2014,11,15,200,0,5.0,12.4
15120,2014,11,15,300,0,5.0,12.4
15120,2014,11,15,400,0,5.0,12.4
15120,2014,11,15,500,0,5.01,12.4
15120,2014,11,15,600,0,5.01,12.4
15120,2014,11,15,700,0,5.01,12.4
15120,2014,11,15,800,0,5.01,12.4
15120,2014,11,15,900,0,5.01,12.4
15120,2014,11,15,1000,0,5.01,12.4
15120,2014,11,15,1100,0,5.01,12.4
15120,2014,11,15,1200,0,5.01,12.4
15120,2014,11,15,1300,0,5.01,12.4
15120,2014,11,15,1400,0,5.01,12.4
15120,2014,11,15,1500,0,5.01,12.4
15120,2014,11,15,1600,0,5.01,12.4
15120,2014,11,15,1700,0,5.01,12.4
15120,2014,11,15,1800,0,5.0,12.4
15120,2014,11,15,1900,0,5.0,12.4
15120,2014,11,15,2000,0,5.0,12.4
15120,2014,11,15,2100,0,5.0,12.4
15120,2014,11,15,2200,0,5.0,12.4
15120,2014,11,15,2300,0,5.0,12.4
15120,2014,11,15,2400,0,4.99,12.4
15120,2014,11,16,100,0,4.99,12.4
15120,2014,11,16,200,0,5.0,12.4
15120,2014,11,16,300,0,5.01,12.4
15120,2014,11,16,400,0,5.07,12.4
15120,2014,11,16,500,0,5.26,12.4
15120,2014,11,16,600,0,5.48,12.4
15120,2014,11,16,700,0,5.68,12.4
15120,2014,11,16,800,0,5.8,12.4
15120,2014,11,16,900,0,5.67,12.3
15120,2014,11,16,1000,0,5.58,12.4
15120,2014,11,16,1100,0,5.56,12.4
15120,2014,11,16,1200,0,5.53,12.4
15120,2014,11,16,1300,0,5.5,12.4
15120,2014,11,16,1400,0,5.52,12.4
15120,2014,11,16,1500,0,5.5,12.4
15120,2014,11,16,1600,0,5.56,12.4
15120,2014,11,16,1700,0,5.55,12.4
15120,2014,11,16,1800,0,5.46,12.3
15120,2014,11,16,1900,0,5.38,12.4
15120,2014,11,16,2000,0,5.33,12.4
15120,2014,11,16,2100,0,5.29,12.4
15120,2014,11,16,2200,0,5.25,12.4
15120,2014,11,16,2300,0,5.23,12.4
15120,2014,11,16,2400,0,5.26,12.4
15120,2014,11,17,100,0,5.35,12.4
15120,2014,11,17,200,0,5.58,12.4
15120,2014,11,17,300,0,5.66,12.4
15120,2014,11,17,400,0,5.59,12.4
15120,2014,11,17,500,0,5.52,12.4
15120,2014,11,17,600,0,5.45,12.3
15120,2014,11,17,700,0,5.38,12.4
15120,2014,11,17,800,0,5.33,12.4
15120,2014,11,17,900,0,5.28,12.4
15120,2014,11,17,1000,0,5.22,12.3
15120,2014,11,17,1100,0,5.18,12.4
15120,2014,11,17,1200,0,5.15,12.4
15120,2014,11,17,1300,0,5.13,12.4
15120,2014,11,17,1400,0,5.11,12.3
15120,2014,11,17,1500,0,5.08,12.4
15120,2014,11,17,1600,0,5.06,12.4
15120,2014,11,17,1700,0,5.04,12.4
15120,2014,11,17,1800,0,5.03,12.3
15120,2014,11,17,1900,0,5.01,12.3
15120,2014,11,17,2000,0,5.01,12.4
15120,2014,11,17,2100,0,4.99,12.4
15120,2014,11,17,2200,0,4.98,12.4
15120,2014,11,17,2300,0,4.98,12.4
15120,2014,11,17,2400,0,4.97,12.4
15120,2014,11,18,100,0,4.98,12.4
15120,2014,11,18,200,0,4.98,12.3
15120,2014,11,18,300,0,4.99,12.4
15120,2014,11,18,400,0,5.0,12.3
15120,2014,11,18,500,0,5.0,12.4
15120,2014,11,18,600,0,4.99,12.3
15120,2014,11,18,700,0,4.99,12.3
15120,2014,11,18,800,0,4.99,12.4
15120,2014,11,18,900,0,4.98,12.4
15120,2014,11,18,1000,0,4.98,12.3
15120,2014,11,18,1100,0,4.98,12.3
15120,2014,11,18,1200,0,4.97,12.3
15120,2014,11,18,1300,0,4.97,12.4
15120,2014,11,18,1400,0,4.97,12.3
15120,2014,11,18,1500,0,4.96,12.4
15120,2014,11,18,1600,0,4.96,12.4
15120,2014,11,18,1700,0,4.96,12.4
15120,2014,11,18,1800,0,4.96,12.3
15120,2014,11,18,1900,0,4.95,12.4
15120,2014,11,18,2000,0,4.95,12.4
15120,2014,11,18,2100,0,4.95,12.4
15120,2014,11,18,2200,0,4.95,12.3
15120,2014,11,18,2300,0,4.95,12.4
15120,2014,11,18,2400,0,4.94,12.4
15120,2014,11,19,100,0,4.94,12.4
15120,2014,11,19,200,0,4.94,12.3
15120,2014,11,19,300,0,4.94,12.3
15120,2014,11,19,400,0,4.94,12.3
15120,2014,11,19,500,0,4.94,12.3
15120,2014,11,19,600,0,4.94,12.3
15120,2014,11,19,700,0,4.94,12.3
15120,2014,11,19,800,0,4.93,12.3
15120,2014,11,19,900,0,4.93,12.3
15120,2014,11,19,1000,0,4.93,12.2
15120,2014,11,19,1100,0,4.93,12.3
15120,2014,11,19,1200,0,4.93,12.3
15120,2014,11,19,1300,0,4.93,12.3
15120,2014,11,19,1400,0,4.92,12.3
15120,2014,11,19,1500,0,4.92,12.3
15120,2014,11,19,1600,0,4.92,12.3
15120,2014,11,19,1700,0,4.91,12.3
15120,2014,11,19,1800,0,4.91,12.3
15120,2014,11,19,1900,0,4.91,12.4
15120,2014,11,19,2000,0,4.91,12.4
15120,2014,11,19,2100,0,4.91,12.4
15120,2014,11,19,2200,0,4.9,12.3
15120,2014,11,19,2300,0,4.9,12.4
15120,2014,11,19,2400,0,4.9,12.3
15120,2014,11,20,100,0,4.9,12.3
15120,2014,11,20,200,0,4.9,12.3
15120,2014,11,20,300,0,4.9,12.3
15120,2014,11,20,400,0,4.9,12.3
15120,2014,11,20,500,0,4.9,12.3
15120,2014,11,20,600,0,4.9,12.3
15120,2014,11,20,700,0,4.9,12.3
15120,2014,11,20,800,0,4.9,12.3
15120,2014,11,20,900,0,4.89,12.3
15120,2014,11,20,1000,0,4.9,12.3
15120,2014,11,20,1100,0,4.9,12.3
15120,2014,11,20,1200,0,4.89,12.3
15120,2014,11,20,1300,0,4.89,12.3
15120,2014,11,20,1400,0,4.89,12.3
15120,2014,11,20,1500,0,4.89,12.3
15120,2014,11,20,1600,0,4.9,12.3
15120,2014,11,20,1700,0,4.9,12.3
15120,2014,11,20,1800,0,4.9,12.3
15120,2014,11,20,1900,0,4.9,12.3
15120,2014,11,20,2000,0,4.9,12.3
15120,2014,11,20,2100,0,4.9,12.3
15120,2014,11,20,2200,0,4.9,12.3
15120,2014,11,20,2300,0,4.9,12.3
15120,2014,11,20,2400,0,4.9,12.3
15120,2014,11,21,100,0,4.9,12.3
15120,2014,11,21,200,0,4.9,12.3
15120,2014,11,21,300,0,4.9,12.3
15120,2014,11,21,400,0,4.9,12.3
15120,2014,11,21,500,0,4.9,12.3
15120,2014,11,21,600,0,4.9,12.2
15120,2014,11,21,700,0,4.9,12.3
15120,2014,11,21,800,0,4.9,12.3
15120,2014,11,21,900,0,4.9,12.3
15120,2014,11,21,1000,0,4.9,12.3
15120,2014,11,21,1100,0,4.9,12.3
15120,2014,11,21,1200,0,4.9,12.3
15120,2014,11,21,1300,0,4.9,12.3
15120,2014,11,21,1400,0,4.9,12.3
15120,2014,11,21,1500,0,4.9,12.3
15120,2014,11,21,1600,0,4.9,12.3
15120,2014,11,21,1700,0,4.91,12.3
15120,2014,11,21,1800,0,4.91,12.3
15120,2014,11,21,1900,0,4.9,12.3
15120,2014,11,21,2000,0,4.9,12.3
15120,2014,11,21,2100,0,4.9,12.3
15120,2014,11,21,2200,0,4.9,12.1
15120,2014,11,21,2300,0,4.9,12.3
15120,2014,11,21,2400,0,4.9,12.3
15120,2014,11,22,100,0,4.9,12.3
15120,2014,11,22,200,0,4.9,12.3
15120,2014,11,22,300,0,4.92,12.3
15120,2014,11,22,400,0,4.97,12.3
15120,2014,11,22,500,0,4.99,12.3
15120,2014,11,22,600,0,4.99,12.2
15120,2014,11,22,700,0,4.99,12.3
15120,2014,11,22,800,0,4.98,12.3
15120,2014,11,22,900,0,4.98,12.3
15120,2014,11,22,1000,0,4.96,12.3
15120,2014,11,22,1100,0,4.95,12.3
15120,2014,11,22,1200,0,4.95,12.3
15120,2014,11,22,1300,0,4.94,12.3
15120,2014,11,22,1400,0,4.94,12.3
15120,2014,11,22,1500,0,4.94,12.3
15120,2014,11,22,1600,0,4.93,12.3
15120,2014,11,22,1700,0,4.93,12.3
15120,2014,11,22,1800,0,4.93,12.3
15120,2014,11,22,1900,0,4.93,12.3
15120,2014,11,22,2000,0,4.93,12.3
15120,2014,11,22,2100,0,4.93,12.3
15120,2014,11,22,2200,0,4.92,12.3
15120,2014,11,22,2300,0,4.92,12.3
15120,2014,11,22,2400,0,4.92,12.3
15120,2014,11,23,100,0,4.92,12.3
15120,2014,11,23,200,0,4.91,12.3
15120,2014,11,23,300,0,4.91,12.3
15120,2014,11,23,400,0,4.91,12.3
15120,2014,11,23,500,0,4.91,12.3
15120,2014,11,23,600,0,4.91,12.3
15120,2014,11,23,700,0,4.91,12.3
15120,2014,11,23,800,0,4.91,12.3
15120,2014,11,23,900,0,4.91,12.3
15120,2014,11,23,1000,0,4.9,12.2
15120,2014,11,23,1100,0,4.91,12.2
15120,2014,11,23,1200,0,4.9,12.3
15120,2014,11,23,1300,0,4.9,12.3
15120,2014,11,23,1400,0,4.9,12.3
15120,2014,11,23,1500,0,4.9,12.3
15120,2014,11,23,1600,0,4.91,12.3
15120,2014,11,23,1700,0,4.91,12.2
15120,2014,11,23,1800,0,4.91,12.3
15120,2014,11,23,1900,0,4.91,12.3
15120,2014,11,23,2000,0,4.91,12.3
15120,2014,11,23,2100,0,4.92,12.3
15120,2014,11,23,2200,0,4.92,12.3
15120,2014,11,23,2300,0,4.93,12.3
15120,2014,11,23,2400,0,4.99,12.3
15120,2014,11,24,100,0,5.1,12.3
15120,2014,11,24,200,0,5.15,12.3
15120,2014,11,24,300,0,5.15,12.3
15120,2014,11,24,400,0,5.13,12.3
15120,2014,11,24,500,0,5.1,12.3
15120,2014,11,24,600,0,5.07,12.2
15120,2014,11,24,700,0,5.05,12.3
15120,2014,11,24,800,0,5.03,12.2
15120,2014,11,24,900,0,5.02,12.2
15120,2014,11,24,1000,0,5.01,12.2
15120,2014,11,24,1100,0,5.01,12.2
15120,2014,11,24,1200,0,5.0,12.2
15120,2014,11,24,1300,0,4.99,12.2
15120,2014,11,24,1400,0,4.98,12.2
15120,2014,11,24,1500,0,4.97,12.1
15120,2014,11,24,1600,0,4.97,12.2
15120,2014,11,24,1700,0,4.96,12.3
15120,2014,11,24,1800,0,4.95,12.2
15120,2014,11,24,1900,0,4.95,12.2
15120,2014,11,24,2000,0,4.94,12.2
15120,2014,11,24,2100,0,4.94,12.3
15120,2014,11,24,2200,0,4.94,12.2
15120,2014,11,24,2300,0,4.93,12.2
15120,2014,11,24,2400,0,4.93,12.2
15120,2014,11,25,100,0,4.93,12.2
15120,2014,11,25,200,0,4.92,12.2
15120,2014,11,25,300,0,4.92,12.3
15120,2014,11,25,400,0,4.92,12.2
15120,2014,11,25,500,0,4.92,12.3
15120,2014,11,25,600,0,4.92,12.2
15120,2014,11,25,700,0,4.92,12.2
15120,2014,11,25,800,0,4.91,12.2
15120,2014,11,25,900,0,4.91,12.2
15120,2014,11,25,1000,0,4.91,12.2
15120,2014,11,25,1100,0,4.91,12.2
15120,2014,11,25,1200,0,4.91,12.2
15120,2014,11,25,1300,0,4.9,12.2
15120,2014,11,25,1400,0,4.91,12.2
15120,2014,11,25,1500,0,4.91,12.3
15120,2014,11,25,1600,0,4.91,12.3
15120,2014,11,25,1700,0,4.91,12.2
